time	id	text	sentiment
2020-03-04 11:47:56	1235170106453438467	RT @nigewillson: eBay, Domino's, and more are using AI that's eerily human-like to write ads and emails — the CEO behind the tech explains…	1
2020-03-04 11:44:10	1235169159606083585	Domino's are that desperate for business they've brought free pizza into work! 😂😂🍕🍕 https://t.co/29qqvRBgpZ	-1
2020-03-04 11:43:32	1235168998456807424	Say Cheese with a Personal Pan Pizza and Drink from Domino’s for Rs.399 instead of Rs.599. Simply head over to your… https://t.co/CTf26n8OIs	0
2020-03-04 11:43:31	1235168997156495360	"13 years after Genesis last toured together, they’re heading back on the road!

Phil Collins, Mike Rutherford and T… https://t.co/qexfQ99SIN"	0
2020-03-04 11:42:42	1235168791702560769	@dominos_india Pizza is only name domino's serve chapati with masala ... Even no flow up of my complain I never eat domino's pizza in future	0
2020-03-04 11:42:31	1235168742834831361	"13 years after Genesis last toured together, they’re heading back on the road!

Phil Collins, Mike Rutherford and T… https://t.co/uBttQcFRnG"	0
2020-03-04 11:35:32	1235166986931331072	RT @Amandycat: @notanastronomer @dataandpolitics @Victor_Asal @dclingi This is Domino. She's a hen we rescued. She wants to lay an egg, but…	1
2020-03-04 11:29:05	1235165363857477633	"RT @eToro: Some companies that have warned about the potential impact of the coronavirus on next earnings:

Microsoft
Apple 
Mastercard 
St…"	0
2020-03-04 11:20:43	1235163257049993222	RT @tadsweetwater: @TommyBud311 @nypost Or if the pizza delivery boy makes it back to Domino's	0
2020-03-04 11:14:44	1235161752163291137	@the_gsid Hi Siddharth, we at Domino’s believe that each customer concern is unique, and must be handled with a per… https://t.co/tcVu1PxCfe	1
2020-03-04 11:12:23	1235161160493789185	"RT @kvng__timmy: The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO'S PIZZ…"	-1
2020-03-04 11:10:48	1235160762672271360	"RT @JO1fully: Kimata's DOMINO lineup:

-Junki
-that's it
-it's a Junki solo

look at junkimata sailing, Keigo sank junkeigo himself"	0
2020-03-04 11:10:26	1235160670406090757	Can someone help a ais out and give me money for domino's tho? 😂😂	0
2020-03-04 11:10:06	1235160586083684353	"RT @JO1fully: Keigo's DOMINO lineup:
-Ren
-Shion
-Takumi
-Mame
-Keigo
-Shosei
-Shoya

JUNKI THREW A TANTRUM BC KEIGO DIDN'T PICK HIM TOO"	0
2020-03-04 11:04:30	1235159175279374336	RT @tadsweetwater: @TommyBud311 @nypost Or if the pizza delivery boy makes it back to Domino's	0
2020-03-04 10:57:34	1235157429777772544	It's their first tour in 13 years! https://t.co/ImQ04k8He8	1
2020-03-04 10:57:21	1235157376736559110	Good morning everyone except Domino's pizza..	1
2020-03-04 10:53:22	1235156373677064192	"RT @scofieldsballum: imagine Ben accompanying Callum to Stuart and Rainie’s wedding??? like, the comedic POTENTIAL that has???
Ben making c…"	0
2020-03-04 10:52:52	1235156248263151616	RT @CaIIumhlghway: he’s on another level really https://t.co/fMPEVQJM83	1
2020-03-04 10:52:14	1235156089295032320	RT @GraemeEldergill: @pizzahutdeliver I have been waiting 2 months for a £20 refund for a meal that I never received. Despite 2 phone calls…	0
2020-03-04 10:50:31	1235155658070208513	"RT @ClashMagazine: It's official: Genesis are getting back together, with The Last Domino? tour kicking off in November...

https://t.co/rY…"	0
2020-03-04 10:50:24	1235155629188186114	RT @mnprmagazine: @genesis_band Genesis, who are among the biggest selling recording artists of all time and one of Britain's most internat…	1
2020-03-04 10:50:22	1235155621659451394	"It's their first tour in 13 years 
https://t.co/JC7apFZo7V"	1
2020-03-04 10:50:11	1235155572351258624	RT @TheO2: Just announced: @genesis_band confirm their first tour in 13 years. The Last Domino? Tour will be the band's first live outing t…	1
2020-03-04 10:48:49	1235155229768810497	@genesis_band Genesis, who are among the biggest selling recording artists of all time and one of Britain's most in… https://t.co/06551rpCms	1
2020-03-04 10:48:34	1235155168724840448	"RT @JO1fully: Keigo's DOMINO lineup:
-Ren
-Shion
-Takumi
-Mame
-Keigo
-Shosei
-Shoya

JUNKI THREW A TANTRUM BC KEIGO DIDN'T PICK HIM TOO"	0
2020-03-04 10:47:11	1235154820677480448	@jasbooni @VibePay @JustEatUK @sainsburys Domino's is ALWAYS money well spent... https://t.co/uIyH68X0eV	-1
2020-03-04 10:44:53	1235154240416473091	RT @TheO2: Just announced: @genesis_band confirm their first tour in 13 years. The Last Domino? Tour will be the band's first live outing t…	1
2020-03-04 10:41:49	1235153466328113152	RT @DominosMY: Life is too short for sorrows. Boost your mood up with Domino's today! 😍🍕🥰 https://t.co/N0gtHTVoZf	0
2020-03-04 10:38:24	1235152607276142592	"Can we build a giant domino chain?
Find out with your little ones at today's Mini Museum Engineers session @CovTM.… https://t.co/12Dy7LZszG"	-1
2020-03-04 10:36:53	1235152225456058368	"RT @DejiAbubakar: The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO'S PIZ…"	-1
2020-03-04 10:36:11	1235152051992236032	RT @izaazXX: Been having a bad day. Need me a domino's 🥺🥺🥺 https://t.co/1AIDOcxkN2	-1
2020-03-04 10:32:13	1235151054129381376	@KateMcDougal3 @SheltieDad @BoCampbell18 @paulkrugman @HuktonnFonix This is a worn out criticism. She pushed a deta… https://t.co/asfq6rlCyo	0
2020-03-04 10:31:36	1235150897883140096	Been having a bad day. Need me a domino's 🥺🥺🥺 https://t.co/1AIDOcxkN2	-1
2020-03-04 10:30:09	1235150530479108096	Enjoy Small Pizza and a Drink in just Rs. 399 at Domino's when you pay through Meezan Bank Mastercard Debit Card or… https://t.co/H060vWHfKA	1
2020-03-04 10:26:18	1235149563754713088	Domino is Junki's song. https://t.co/nziJAjOgFn	0
2020-03-04 10:23:44	1235148916418437121	RT @fnjacobs: Sometimes you have to own up to your screw-ups.  It worked wonders for Domino's.  https://t.co/h92QsrC4es https://t.co/WgcZ7l…	1
2020-03-04 10:17:31	1235147353255968769	RT @upmicblog: A cell's signalling pathway is like a domino. You start with a receptor, which turns on a G-protein, which turns on an enzym…	0
2020-03-04 10:16:11	1235147016100929538	RT @DominosMY: Life is too short for sorrows. Boost your mood up with Domino's today! 😍🍕🥰 https://t.co/N0gtHTVoZf	0
2020-03-04 10:11:46	1235145906019684357	"RT @victorious0524: Sarap balikan ng mga videos from yesterday’s launch. 

At 18, Darren is so sharp and smart when he responds to on-the-s…"	1
2020-03-04 10:11:39	1235145874696785921	@JessiCanterbury Theres been one at domino's recently too.	0
2020-03-04 10:11:37	1235145867688108032	@GalacCuriosity That's a BIG domino 😅	0
2020-03-04 10:08:19	1235145038524538881	"RT @eToro: Some companies that have warned about the potential impact of the coronavirus on next earnings:

Microsoft
Apple 
Mastercard 
St…"	0
2020-03-04 10:03:08	1235143734825799681	RT @DominosMY: Life is too short for sorrows. Boost your mood up with Domino's today! 😍🍕🥰 https://t.co/N0gtHTVoZf	0
2020-03-04 10:02:52	1235143667230199808	RT @DominosMY: Life is too short for sorrows. Boost your mood up with Domino's today! 😍🍕🥰 https://t.co/N0gtHTVoZf	0
2020-03-04 10:01:27	1235143308428615690	"On her new single ""Any Girl"", Laura David tackles the notion of impressing people who do not reciprocate. You hear… https://t.co/k43yPcSuFW"	1
2020-03-04 10:01:10	1235143237293289472	"RT @eToro: Some companies that have warned about the potential impact of the coronavirus on next earnings:

Microsoft
Apple 
Mastercard 
St…"	0
2020-03-04 10:01:02	1235143205039091712	"March Madness begins- and with it, crazy deals at Domino's! 

This month, buy one pizza, get another ABSOLUTELY FRE… https://t.co/AxkyUkQwHb"	-1
2020-03-04 10:00:41	1235143116874821632	"#domino’s #pizza #malaysia #&amp; #singapore #partners with #dlt-based #ai #platform #singularitynet 
#instablockchain… https://t.co/NuoYY7LXTB"	0
2020-03-04 10:00:04	1235142961735839751	Life is too short for sorrows. Boost your mood up with Domino's today! 😍🍕🥰 https://t.co/N0gtHTVoZf	0
2020-03-04 10:00:00	1235142943985594368	"NOW HIRING at Domino’s Nuneaton! 
Pop into store or give us a call to speak to a manager 
#NuneatonJobs… https://t.co/DAjzUHAuuO"	0
2020-03-04 09:51:39	1235140843494715393	@MijumewAndCo youre welcome i want domino's	1
2020-03-04 09:47:33	1235139811352207365	RT @SmoothRadio: HUGE NEWS! Who's getting tickets? #GenesisReunion2020 https://t.co/C0QOuRi8KU	1
2020-03-04 09:45:48	1235139370371317760	"RT @JO1fully: Kimata's DOMINO lineup:

-Junki
-that's it
-it's a Junki solo

look at junkimata sailing, Keigo sank junkeigo himself"	0
2020-03-04 09:45:10	1235139212153933830	Genesis to Launch ‘The Last Domino?’ Reunion Tour in November - Lineup features Phil Collins, guitarist Mike Ruther… https://t.co/2jk0j3nWRf	0
2020-03-04 09:43:25	1235138772003696641	The new Domino's commercial is shown way too much!!! #Dominos	1
2020-03-04 09:43:11	1235138713535098881	"RT @eToro: Some companies that have warned about the potential impact of the coronavirus on next earnings:

Microsoft
Apple 
Mastercard 
St…"	0
2020-03-04 09:39:24	1235137759511302144	Domino Volt and HCL’s low code strategy #dominoforever https://t.co/yTsNTIyV5y	0
2020-03-04 09:36:13	1235136958768259072	RT @kidhuncho6: @30SECVlDEOS Papa John's want smoke with Domino's 😂  https://t.co/zm29YF5FHr	0
2020-03-04 09:35:53	1235136875708416000	This is such a great news story!✨ Martin's views are incredible and we hope there are many more independents who ho… https://t.co/gmP4xBQr1h	1
2020-03-04 09:35:52	1235136871115587584	"RT @msbfitzgerald: What’s the psychology behind this week’s rush on #toiletpaper ? 
Well, it’s just a basic human need to feel safe amid #c…"	1
2020-03-04 09:32:40	1235136065192824832	Working at Domino’s means making up puns to past the time. My favorite pun I’ve made is calling provolone cheese po… https://t.co/gI8C6Mk1ru	1
2020-03-04 09:31:20	1235135729782714368	A cell's signalling pathway is like a domino. You start with a receptor, which turns on a G-protein, which turns on… https://t.co/orJ90usbXC	0
2020-03-04 09:30:09	1235135432679141376	Domino's embraces delivery via e-bike, following in the footsteps of GrubHub and UberEats https://t.co/gAnbE9Vs3l	0
2020-03-04 09:29:47	1235135340412837888	@Hungama_Play My #Kashmakash always is gym ke saath pizza ka saath kaisey nibhau😂 In gym people inspire me to stay… https://t.co/yxBiOmdUMY	0
2020-03-04 09:27:31	1235134771254067201	"RT @msbfitzgerald: What’s the psychology behind this week’s rush on #toiletpaper ? 
Well, it’s just a basic human need to feel safe amid #c…"	1
2020-03-04 09:20:44	1235133061974675456	"RT @eToro: Some companies that have warned about the potential impact of the coronavirus on next earnings:

Microsoft
Apple 
Mastercard 
St…"	0
2020-03-04 09:20:22	1235132969758658561	"RT @ClashMagazine: It's official: Genesis are getting back together, with The Last Domino? tour kicking off in November...

https://t.co/rY…"	0
2020-03-04 09:18:52	1235132594146234368	It's official: Genesis are getting back together, with The Last Domino? tour kicking off in November...… https://t.co/0ygV8RBwXF	0
2020-03-04 09:18:42	1235132549669826560	"RT @DejiAbubakar: The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO'S PIZ…"	-1
2020-03-04 09:18:05	1235132395914792960	RT @AXS_UK: It’s happening: 🔥 @genesis_band are back - @tonybanksmusic, @PhilCollinsFeed &amp; Mike Rutherford – The Last Domino? Tour will sto…	0
2020-03-04 09:17:21	1235132209918595072	"Tonight at Manselton Youth Club we are celebration a whole year since we opened our doors!  

10 to 16 year olds 
£… https://t.co/rw2xRpZ96E"	1
2020-03-04 09:16:22	1235131964996431877	RT @nigewillson: eBay, Domino's, and more are using AI that's eerily human-like to write ads and emails — the CEO behind the tech explains…	1
2020-03-04 09:15:48	1235131822574645248	"RT @eToro: Some companies that have warned about the potential impact of the coronavirus on next earnings:

Microsoft
Apple 
Mastercard 
St…"	0
2020-03-04 09:08:18	1235129935443955712	RT @TheO2: Just announced: @genesis_band confirm their first tour in 13 years. The Last Domino? Tour will be the band's first live outing t…	1
2020-03-04 09:07:02	1235129616970457089	RT @TheO2: Just announced: @genesis_band confirm their first tour in 13 years. The Last Domino? Tour will be the band's first live outing t…	1
2020-03-04 09:06:52	1235129573119053824	It’s happening: 🔥 @genesis_band are back - @tonybanksmusic, @PhilCollinsFeed &amp; Mike Rutherford – The Last Domino? T… https://t.co/9higuIJ2HL	0
2020-03-04 09:06:43	1235129535684849664	RT @TheO2: Just announced: @genesis_band confirm their first tour in 13 years. The Last Domino? Tour will be the band's first live outing t…	1
2020-03-04 09:06:27	1235129468798238720	That articulation, the hard Gs and crisp endings of words. Sis ain’t singing Harry Styles. Nah sis is singing show… https://t.co/1vWYxn8Fog	-1
2020-03-04 09:06:11	1235129402519941121	Just announced: @genesis_band confirm their first tour in 13 years. The Last Domino? Tour will be the band's first… https://t.co/scWl9oTAkN	1
2020-03-04 09:04:41	1235129024222883840	"So, Mr. Domino, let's see what EFFECT you leave on me. 
Domino effect.
IT'S A DOMIN-"	0
2020-03-04 09:02:58	1235128593623191554	HUGE NEWS! Who's getting tickets? #GenesisReunion2020 https://t.co/C0QOuRi8KU	1
2020-03-04 09:02:30	1235128474781863936	"RT @DejiAbubakar: The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO'S PIZ…"	-1
2020-03-04 08:56:27	1235126949950951424	"Whoops

Mum red-faced after drunk boyfriend ordered 189 chicken pieces with his Domino's https://t.co/O6qaNacwjQ"	-1
2020-03-04 08:55:24	1235126688834564097	@derekalberts1 Is this the part where someone interjects and says that dominoes also taste better than Domino’s?	1
2020-03-04 08:55:13	1235126641489301505	RT @InsiderFood: How Domino's makes its pizza https://t.co/rpu0Aq68Io	0
2020-03-04 08:42:55	1235123545488920577	Love the story about the guy celebrating his new son being born after a 12 hour sesh and drunkenly ordering a LOT o… https://t.co/fUH0EXerOq	1
2020-03-04 08:42:08	1235123349078106112	rt: Argus911: Owner of Sioux Falls Domino's remembers 'caring and loving' worker who was killed and pleads with pub… https://t.co/gHJ2rIQWhW	1
2020-03-04 08:38:58	1235122553556856832	"RT @eToro: Some companies that have warned about the potential impact of the coronavirus on next earnings:

Microsoft
Apple 
Mastercard 
St…"	0
2020-03-04 08:35:08	1235121587159875584	RT @nigewillson: eBay, Domino's, and more are using AI that's eerily human-like to write ads and emails — the CEO behind the tech explains…	1
2020-03-04 08:35:02	1235121563902439425	eBay, Domino's, and more are using AI that's eerily human-like to write ads and emails — the CEO behind the tech ex… https://t.co/C8AHhyJ89h	1
2020-03-04 08:33:50	1235121262135046144	"RT @DejiAbubakar: The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO'S PIZ…"	-1
2020-03-04 08:31:49	1235120753122725888	@LittleHardman Attending so far. Schedule still 70% full of indies who seem keen to come and really don't think the… https://t.co/rx5gLNTPlR	1
2020-03-04 08:29:24	1235120142473785344	"If you stay within ABUJA you can visit Examplanet @examplanet office for more info
14, KUMASI CRESCENT, OFF AMINU K… https://t.co/CFLmvRks8Z"	1
2020-03-04 08:29:20	1235120125780475905	"RT @msbfitzgerald: What’s the psychology behind this week’s rush on #toiletpaper ? 
Well, it’s just a basic human need to feel safe amid #c…"	1
2020-03-04 08:29:07	1235120072189829120	"RT @DejiAbubakar: The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO'S PIZ…"	-1
2020-03-04 08:28:03	1235119806392631297	RT @HCLDigital: It's shipped! Download HCL Nomad today for your Android phone, and get access to all your great Domino apps - on the go. #H…	1
2020-03-04 08:27:45	1235119727837470721	"RT @DejiAbubakar: The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO'S PIZ…"	-1
2020-03-04 08:25:50	1235119247421915137	"RT @msbfitzgerald: What’s the psychology behind this week’s rush on #toiletpaper ? 
Well, it’s just a basic human need to feel safe amid #c…"	1
2020-03-04 08:24:12	1235118833901305856	"RT @JO1fully: Kimata's DOMINO lineup:

-Junki
-that's it
-it's a Junki solo

look at junkimata sailing, Keigo sank junkeigo himself"	0
2020-03-04 08:23:56	1235118767681740800	"RT @CocaCola_NG: Win a free voucher for your loved one with Domino’s pizza this valentine.
Let’s know your location #DominosxCoke #PerfectM…"	1
2020-03-04 08:23:28	1235118652820578304	"The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO… https://t.co/IEkfUbtdsE"	-1
2020-03-04 08:23:18	1235118608025399296	"RT @msbfitzgerald: What’s the psychology behind this week’s rush on #toiletpaper ? 
Well, it’s just a basic human need to feel safe amid #c…"	1
2020-03-04 08:22:50	1235118492476526593	The technology at Domino’s is amazing! You can be disappointed by the look of your pizza before it even arrives 👏🏼… https://t.co/Xr2r6zJ4Pd	-1
2020-03-04 08:20:49	1235117984646979584	"The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO… https://t.co/jd3aop96l8"	-1
2020-03-04 08:20:49	1235117983426424832	"RT @eToro: Some companies that have warned about the potential impact of the coronavirus on next earnings:

Microsoft
Apple 
Mastercard 
St…"	0
2020-03-04 08:20:21	1235117865960759302	RT @symonee_b: Let’s skip to where I’m throwing my ass in Jamaica on the beach please..	0
2020-03-04 08:19:32	1235117659408089088	"If you stay within ABUJA you can visit Examplanet @examplanet office for more info
14, KUMASI CRESCENT, OFF AMINU K… https://t.co/rF2JMCXNAY"	1
2020-03-04 08:18:49	1235117482026778624	"RT @eToro: Some companies that have warned about the potential impact of the coronavirus on next earnings:

Microsoft
Apple 
Mastercard 
St…"	0
2020-03-04 08:18:44	1235117459008614401	RT @jada_bdg: college really isn’t hard academic wise, it’s just i be feeling so unmotivated and drained.	1
2020-03-04 08:18:32	1235117409599541250	"RT @msbfitzgerald: What’s the psychology behind this week’s rush on #toiletpaper ? 
Well, it’s just a basic human need to feel safe amid #c…"	1
2020-03-04 08:17:13	1235117079327436800	RT @ya_producer: Every girl ain’t replaceable know your worth &amp; hold on to what’s real...	1
2020-03-04 08:17:07	1235117053045903360	RT @NLEWSTYLES: It’s mandatory that I give thanks to God everyday	0
2020-03-04 08:16:07	1235116800418795521	One girl working at Domino's asking me to give her my shades. Like girl I barely even know you https://t.co/g0EXjnPXkh	1
2020-03-04 08:13:06	1235116043384709121	@jpalmiotti @Newsarama Wow, that's going to have a domino effect I expect...	1
2020-03-04 08:12:54	1235115990267990016	RT @MarcusPadmore: I want someone who’s more than just attached to me, they gotta actually value me.	1
2020-03-04 08:11:24	1235115614580158464	rt: keloland: Susan Graves says Casey was more than just an employee, he was a part of the Domino’s Pizza family. “… https://t.co/CxTPkywKrU	1
2020-03-04 08:11:23	1235115609827885057	Domino's plans using for delivery in NZ + 6 other countries.	-1
2020-03-04 08:11:20	1235115599568633856	rt: keloland: Casey Bonhorst, who was working for Domino's Pizza, was gunned down last Wednesday night after delive… https://t.co/8d2RhrKJuT	-1
2020-03-04 08:11:15	1235115577762447360	"RT @DejiAbubakar: The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO'S PIZ…"	-1
2020-03-04 08:09:35	1235115157585571840	"RT @DejiAbubakar: The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO'S PIZ…"	-1
2020-03-04 08:07:20	1235114592600084481	"RT @msbfitzgerald: What’s the psychology behind this week’s rush on #toiletpaper ? 
Well, it’s just a basic human need to feel safe amid #c…"	1
2020-03-04 08:05:57	1235114242233139200	"What’s the psychology behind this week’s rush on #toiletpaper ? 
Well, it’s just a basic human need to feel safe am… https://t.co/T8932MGjyI"	1
2020-03-04 08:05:54	1235114230438711297	"RT @DarrenaticJL: D articles and posts everywhere!
Visit Beautéderm's FB page:
https://t.co/DJCebe0QGf 
Y'know the drill, Darrenatics! Show…"	0
2020-03-04 08:05:51	1235114219768393730	"RT @DejiAbubakar: The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO'S PIZ…"	-1
2020-03-04 08:05:04	1235114021612904448	"RT @DejiAbubakar: The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO'S PIZ…"	-1
2020-03-04 08:04:50	1235113961307004928	A domino effect of falling events across Asia Pacific, but @GetGlobalExpo ‘s reasoning is a sound one https://t.co/w3XqkyiD4R	1
2020-03-04 08:04:33	1235113892121993216	"RT @DejiAbubakar: The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO'S PIZ…"	-1
2020-03-04 08:03:32	1235113633450840065	"RT @DejiAbubakar: The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO'S PIZ…"	-1
2020-03-04 08:03:26	1235113611338498051	"RT @DejiAbubakar: The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO'S PIZ…"	-1
2020-03-04 08:03:24	1235113599594463233	"RT @DejiAbubakar: The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO'S PIZ…"	-1
2020-03-04 08:03:15	1235113561862492162	RT Owner of Sioux Falls Domino's remembers 'caring and loving' worker who was killed and pleads with public to come… https://t.co/0uOdJ1wXmy	1
2020-03-04 08:03:02	1235113509064593409	"RT @DejiAbubakar: The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO'S PIZ…"	-1
2020-03-04 08:02:50	1235113459903160321	"RT @DejiAbubakar: The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO'S PIZ…"	-1
2020-03-04 08:02:44	1235113433906860034	"RT @eToro: Some companies that have warned about the potential impact of the coronavirus on next earnings:

Microsoft
Apple 
Mastercard 
St…"	0
2020-03-04 08:02:31	1235113379842252801	"RT @DejiAbubakar: The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO'S PIZ…"	-1
2020-03-04 08:02:23	1235113346862419968	"RT @DejiAbubakar: The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO'S PIZ…"	-1
2020-03-04 08:02:18	1235113324116770816	"RT @DejiAbubakar: The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO'S PIZ…"	-1
2020-03-04 08:02:14	1235113307436015616	"RT @DejiAbubakar: The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO'S PIZ…"	-1
2020-03-04 08:02:13	1235113302419742720	"RT @DejiAbubakar: The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO'S PIZ…"	-1
2020-03-04 08:02:03	1235113259679780865	"RT @Okslaw_11: The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO'S PIZZA…"	-1
2020-03-04 08:01:58	1235113240310366210	"The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO… https://t.co/JI38yS1ADy"	-1
2020-03-04 08:01:15	1235113060622188545	"The head office of @examplanet in Abuja is located at 

14, KUMASI CRESCENT, OFF AMINU KANO CRESCENT, BEHIND DOMINO… https://t.co/EYQAB8XEth"	-1
2020-03-04 08:00:19	1235112824944250881	RT @marikajo_247: University of Memphis friends! If you are thinking about getting pizza this week, you should order from the Highland Domi…	0
2020-03-04 08:00:04	1235112763057410048	@DearKatieBrown Domino's pizza is amazing and I will fight anyone who says otherwise. It's perfect mediocre comfort food pizza.	1
2020-03-04 07:59:06	1235112520890765312	RT @JananijanzY: Let’s not make patol sa mga nonsense right ups for D as much as we can. waste of time Lang.lets save our time time for D i…	1
2020-03-04 07:58:15	1235112304410128384	"RT @Darrenatics_UAE: D Article’s today!  
Thank you @Beautedermph for welcoming @Espanto2001 on your Beautederm Family! 

AMAtvc NiDARRENSo…"	0
2020-03-04 07:56:25	1235111843271606273	RT @NormanLewisLD: Really enjoyed our couple of hours in the BMCA today, ( Mens den ) women always welcome, Pool, Domino's, etc we are a la…	1
2020-03-04 07:53:08	1235111019380273154	RT @Xboxproamxnpl: @xKingsWorld @TheViIle @281xTrey @Tyloading9 @youFamousEnough @2kCompGames @OGKINGCURT @2KCrewFinder @BaitThat Hop and d…	0
2020-03-04 07:52:33	1235110870075600896	@xKingsWorld @TheViIle @281xTrey @Tyloading9 @youFamousEnough @2kCompGames @OGKINGCURT @2KCrewFinder @BaitThat Hop… https://t.co/e2eAMcUGhx	0
2020-03-04 07:51:03	1235110492256911361	"RT @JO1fully: Kimata's DOMINO lineup:

-Junki
-that's it
-it's a Junki solo

look at junkimata sailing, Keigo sank junkeigo himself"	0
2020-03-04 07:50:41	1235110401517301760	"RT @JO1fully: Keigo's DOMINO lineup:
-Ren
-Shion
-Takumi
-Mame
-Keigo
-Shosei
-Shoya

JUNKI THREW A TANTRUM BC KEIGO DIDN'T PICK HIM TOO"	0
2020-03-04 07:47:46	1235109666499129344	im LIT RALLY sad right now so here’s a video of me drinking Domino’s™️ garlic sauce and chasing it with a pull from… https://t.co/0vsiz3jYvi	-1
2020-03-04 07:44:02	1235108728501923847	Domino’s pizza isn’t good and no one can change my mind	1
2020-03-04 07:37:19	1235107036548845568	@GraceSpelman Well, if we’re posting cat pictures. Here’s Domino https://t.co/9VOqj18pNJ	0
2020-03-04 07:34:27	1235106316110016513	"RT @eToro: Some companies that have warned about the potential impact of the coronavirus on next earnings:

Microsoft
Apple 
Mastercard 
St…"	0
2020-03-04 07:29:28	1235105061795016706	"RT @thesainte_: Teamwork makes the dream work.

Sample edit lang yan, but diba it's nice to see Darren's name along with popular artists al…"	1
2020-03-04 07:28:56	1235104928839933952	"RT @eToro: Some companies that have warned about the potential impact of the coronavirus on next earnings:

Microsoft
Apple 
Mastercard 
St…"	0
2020-03-04 07:28:16	1235104760744644615	"RT @TheDARRENatics: Aside from Beautéderm, we’re awaiting the release of Darren’s AMA Senior High TV Commercial. 

At dahil super excited t…"	1
2020-03-04 07:27:44	1235104627420364805	"RT @eToro: Some companies that have warned about the potential impact of the coronavirus on next earnings:

Microsoft
Apple 
Mastercard 
St…"	0
2020-03-04 07:17:51	1235102140177068033	@CareDominos @consumerforam @dominos_india @dominos I complained that Domino's officer got a call in Domino. He was… https://t.co/zFXiHOHEkf	-1
2020-03-04 07:16:13	1235101725175865344	@ANI Does Domino's deliver pizza there?	0
2020-03-04 07:13:32	1235101051080126464	"@Senkwe Yep. To me it feels like part 2 of murder to excellence where he goes:

Now please, domino, domino
Only spo… https://t.co/2gbXBa9oY5"	0
2020-03-04 07:03:55	1235098631314608130	"somebody to guide
somewhere to go
Hey, Now Deep inside
let's gonna be yours   「DOMINO」"	0
2020-03-04 07:00:48	1235097848137441281	'My boyfriend ordered £177 pf Domino's with 189 pieces of chicken after boozing for 12 hours'… https://t.co/n5hIvw4Xm9	-1
2020-03-04 07:00:29	1235097768529514497	"RT @JO1fully: Kimata's DOMINO lineup:

-Junki
-that's it
-it's a Junki solo

look at junkimata sailing, Keigo sank junkeigo himself"	0
