2020-02-25 07:41:03	RT @CATCHLeeds: Awesome evening with our #YouthCommunityBuilders &amp; young volunteers from our #CATCHonWheels Nowells project. A few games of…
2020-02-25 07:32:50	yesterday agong treat us kfc, today treat us mcd, i think tomorrow for sure pizza hut. daulat tuanku… https://t.co/cb1FNRUG9Y
2020-02-25 07:32:15	@OGPizzaKing @pizzahut @dominos @littlecaesars I must be reallllllly warped or in need of a laugh , but 😲 OMG I am… https://t.co/NxSxAzI8Ua
2020-02-25 07:27:39	"This is why corporates shifted to online ordering.
@pizzahut @dominos @littlecaesars https://t.co/Jx08chjV7L"
2020-02-25 07:25:03	Our YDP Agong is an awesome influencer. Yesterday he bought KFC and I am craving KFC today Mekdi now i want Mekdi.… https://t.co/mJXcItYHn3
2020-02-25 07:20:58	RT @AnimeChurch: monday mood https://t.co/1bRw66ErJF
2020-02-25 07:20:06	PLEASE baconator mountain meadow ladies slippers @pizzahut lightsteelblue
2020-02-25 07:05:12	@janeth_duhh @pizzahut Carlos and I got food poisoning from them! Never again!
2020-02-25 07:03:56	Thank you @PizzaHut for adopting the European Chicken Commitment and pledging to improve the lives of chickens. I e… https://t.co/8TIRoE9T9L
2020-02-25 06:53:40	Stress and poor welfare in farm animals increase the transmission of zoonotic diseases from animals to human beings… https://t.co/zuQfCm3EZB
2020-02-25 06:50:35	I have a petition that asks Yum Brands to get rid of the new #PizzaHut Pan Pizza formula and to… https://t.co/Z2KtueB5B3
2020-02-25 06:44:08	@pizzahut in Seattle, hope you are reading this and plan on reaching out!!! https://t.co/XZGvpQIDrl
2020-02-25 06:42:44	@pizzahut y’all need to fire the mfs at the store on Hwy 64 in Memphis, TN.  They cancelled my order (no call, no e… https://t.co/Su304xbrXr
2020-02-25 06:41:14	Everyone do yourself a favor and never order @pizzahut 😷 shit has Damian, Peter and me sick af!
2020-02-25 06:39:33	@pizzahut please bring back the Hershey’s dunkers!
2020-02-25 06:39:30	Thank you @PizzaHut for adopting the European Chicken Commitment and pledging to improve the lives of chickens. I e… https://t.co/25PaB4NGUz
2020-02-25 06:38:26	We used to get free personal pans from @pizzahut, for book reports. https://t.co/pWv6rvUsZZ
2020-02-25 06:36:48	My animal crossing towns have always been named [Pizzahut] and I just will continue the tradition.
2020-02-25 06:33:55	"Let’s see if the trend continues 😅
Mon KFC
Tues MCD
Wed PizzaHut?
Thurs A&amp;W?
Fri BobaTea? https://t.co/W96c8FKPgT"
2020-02-25 06:33:24	@campbellitstrue $33.50 for a large pepperoni pizza? Yeah that is way outrageous! Hey @pizzahut what are you doing in Seattle?!!
2020-02-25 06:28:26	Thank you @PizzaHut for adopting the European Chicken Commitment and pledging to improve the lives of chickens. I e… https://t.co/ZUa2xlAwpk
2020-02-25 06:27:35	7Thank you @PizzaHut for adopting the European Chicken Commitment and pledging to improve the lives of chickens. I… https://t.co/j501mPmorf
2020-02-25 06:25:13	@jordyplit @Dominos_AU there is another... @pizzahut
2020-02-25 06:20:02	@burgerking @pizzahut @dominos @javahouseafrica were classed as having ‘very poor’ chicken welfare globally in The… https://t.co/zu7xS3rreL
2020-02-25 06:14:33	RT @whitneygladden: If you haven’t been following the saga of @Lawyer_Bill and his 8 day wait for a @pizzahut delivery, you have to go to B…
2020-02-25 06:10:35	@pizzahut i'd like to make a menu suggestion: pork fried rice. On a pizza, in the crust, pizza bits in the fried ri… https://t.co/BTo4Yx717P
2020-02-25 06:05:53	@IsabellaSacry @pizzahut @dominos just caught another customer 2 for 5.99🍕🍕
2020-02-25 06:02:49	@illveal @pizzahut Thirst trap
2020-02-25 05:59:34	Aye @pizzahut @dominos  @PapaJohns step y’all game up https://t.co/MsNg38385H
2020-02-25 05:55:09	3rd day im gonna rolling in as media crew and getting pizzahut https://t.co/iGx854KNfs
2020-02-25 05:33:22	@IsItTJ @pizzahut my ass would order it asap 😔
2020-02-25 05:33:19	RT @PiotrSiwek13: #KFC #PizzaHut in #UK introduced #Halal food as standard for their restuarants. #Christian customers eat #muslim food wit…
2020-02-25 05:22:29	"RT @XingChannel: 200225 @pizzahut  weibo  update  1P

@layzhang #Lay #LayZhang #Yixing #张艺兴 #레이 #レイ #張藝興 #장이씽 https://t.co/Xj3BqoAykW"
2020-02-25 05:20:32	@pizzahut Thanks maybe it was an off night ? I don’t know but I hope so
2020-02-25 05:13:26	@pizzahut why are you selling @Pepsi that expired three months ago?!? I’m mad I ingested this much before noticing 🤢 https://t.co/siiu1XVzXh
2020-02-25 05:12:02	"bro they’re tryna kill us. @pizzahut has mozzarella popper pizza.  

Is stuff crust not enough?! 

They have essent… https://t.co/lgbZ2LOvjt"
2020-02-25 05:00:12	@TheCrew530916 This is definitely not the experience we wanted for you. Mind sending us a DM with your name, email… https://t.co/TTw9SZCF7z
2020-02-25 04:59:34	"RT @Lawyer_Bill: Day 8
Dear @pizzahut 
It’s been a roller coaster day, filled with anger, bitterness, sarcasm, narcissism, &amp; now a glimmer…"
2020-02-25 04:58:59	@pizzahut Rate
2020-02-25 04:58:44	#PizzaHut “nervous” ?? Really PizzaHut? Really? In this world.. THATS what scares you... #pizza #money #Stupid @ La… https://t.co/VbA1G6uu3E
2020-02-25 04:58:37	@pizzahut Cold pizza delivered ...no peppers no cheese oh lord Pizza Hut is serving cut rare pizza these days
2020-02-25 04:55:09	LUL WTF? You penalize a store for arriving too early? #pizza #pizzahut https://t.co/XUJOJBOXN9
2020-02-25 04:51:54	Matthew Moore's runner-up finish in the 285-pound division of the Class 4A state championship helped him earn this… https://t.co/gAbXL9TxDk
2020-02-25 04:50:51	Hold on ike 😭😭😭😭😂😂😂😂😂😂😂😂😂😂😂 https://t.co/ORn95ehzBF
2020-02-25 04:49:56	"she got that pizza hut pussy

she got that taco bell pussy

she got that combination @pizzahut and @tacobell pussy."
2020-02-25 04:45:53	RT @whitneygladden: If you haven’t been following the saga of @Lawyer_Bill and his 8 day wait for a @pizzahut delivery, you have to go to B…
2020-02-25 04:43:24	yo @pizzahut you’re not worth 3+ hours. Wtf.
2020-02-25 04:42:08	"@pizzahut whyyyyyyyy did you Close Down in New Rochelle,New York?
I had my first date there ❤️😤"
2020-02-25 04:36:11	"@PeteButtigieg setting up your M429 in the window of a bombed out afghan hospital: rad as hell

nonprofit gunstore/… https://t.co/KApeD28moQ"
2020-02-25 04:33:15	"Had @pizzahut cheesy garlic tear ‘n’ shares for the first time ever today. 

Twas a stupendous dub. 😍🤯"
2020-02-25 04:31:07	RT @pizzahut: Bone apple teeth https://t.co/05U8TPlFnt
2020-02-25 04:29:02	@pizzahut @BonerWizard Your work here is done.
2020-02-25 04:25:56	.@pizzahut 3 hours for some pizza?
2020-02-25 04:18:46	@Sonali1214 @TheRealJaimeP @lmcgrew @pizzahut I did, therefore obviously THERE SHOULD BE MORE PIZZA!
2020-02-25 04:13:47	"RT @XingChannel: 200225 @pizzahut  weibo  update  1P

@layzhang #Lay #LayZhang #Yixing #张艺兴 #레이 #レイ #張藝興 #장이씽 https://t.co/Xj3BqoAykW"
2020-02-25 04:09:28	RT @Lawyer_Bill: My pizza still hasn’t arrived. But I vow on this day, here and now to ask @pizzahut everyday from now until time is no mor…
2020-02-25 04:07:04	@tearoeprice @TheRealJaimeP @lmcgrew @pizzahut Lol I thought you said you got pregnant on birth control
2020-02-25 04:06:09	@pizzahut put anything on a pizza for crust. Next they gonna put wings 😂
2020-02-25 04:05:27	@pizzahut ordered a pizza for my niece whose in the hospital at 742 pm and 840 no pizza WAS DELIVERES#D CALLED ANS… https://t.co/Mc3UbYlqNw
2020-02-25 04:05:01	@BonerWizard @pizzahut What a special relationship you have with your local Pizza Hut. Cherish it.
2020-02-25 04:04:07	@KennyEarlz Truly the masterpiece of our generation.
2020-02-25 04:02:58	I WILL BRING THAT BEEF🥩 TO YOUR DOORSTEP LIKE PIZZAHUT LIL BITCH ON 4ATION I MEAN THAT &amp; I BLEED🩸THAT #FREEOGBL49DY https://t.co/aSU2SarNtI
2020-02-25 04:02:40	@KennyEarlz @pizzahut Yes you do.
2020-02-25 04:02:22	Anyone else find it funny and pointless that Pizza Hut is now available onUber Eats.They already deliver when you p… https://t.co/VO59jdp6By
2020-02-25 04:02:11	"RT @XingChannel: 200225 @pizzahut  weibo  update  1P

@layzhang #Lay #LayZhang #Yixing #张艺兴 #레이 #レイ #張藝興 #장이씽 https://t.co/Xj3BqoAykW"
2020-02-25 03:56:28	@KennyEarlz @pizzahut I won’t rest until they do
2020-02-25 03:55:48	I can’t believe @pizzahut has never formally acknowledged this tweet. https://t.co/cl2qYhp0Mv
2020-02-25 03:53:13	@jakewmeyers Mind sending us more details in a DM, Jake? We'd like to help. https://t.co/PQtSXiQxeo
2020-02-25 03:50:54	@EmmaBeckerle We're not sure how to respond to this. 😂
2020-02-25 03:50:15	@pizzahut Man...I understand that Mondays are hard, but that's not an excuse for the poor quality pizzas I received tonight.
2020-02-25 03:47:24	Are you ever in so much denial about your true nature that you literally lie to yourself in your head? Like for exa… https://t.co/izf2OdvOEz
2020-02-25 03:47:20	RT @BonerWizard: thank you @pizzahut https://t.co/8HxZ2UnpJ9
2020-02-25 03:42:58	Thanks for the motivation! 🥺💔@pizzahut https://t.co/vUAlFNWIRG
2020-02-25 03:41:54	@old_pizzahut @MikeBarry_Lynn He'll really get that at Rikers!
2020-02-25 03:38:13	@pizzahut MOZZARELLA BITES ON A PIZZA CRUST?! Have you lost your god dmn minds? Are you trying to kill Americans?
2020-02-25 03:34:47	I wish those mozzarella poppers on the crust of @pizzahut pizzas were chicken nuggets 🍕 https://t.co/ORLGxyXIFu
2020-02-25 03:31:50	@MikeBarry_Lynn Now he has a taste of how his victims felt
2020-02-25 03:30:10	"#Repost Well chetan_phadtare_1 has totally got us in the mood for some pizza!
----------
#pizzahut....#DND🤪 https://t.co/pGVFaUjynu"
2020-02-25 03:30:00	@voxedwhite Oh no! Did you reach out to your store about this?
2020-02-25 03:29:38	"RT @XingChannel: 200225 @pizzahut  weibo  update  1P

@layzhang #Lay #LayZhang #Yixing #张艺兴 #레이 #レイ #張藝興 #장이씽 https://t.co/Xj3BqoAykW"
2020-02-25 03:28:22	"RT @XingChannel: 200225 @pizzahut  weibo  update  1P

@layzhang #Lay #LayZhang #Yixing #张艺兴 #레이 #レイ #張藝興 #장이씽 https://t.co/Xj3BqoAykW"
2020-02-25 03:26:56	"RT @XingChannel: 200225 @pizzahut  weibo  update  1P

@layzhang #Lay #LayZhang #Yixing #张艺兴 #레이 #レイ #張藝興 #장이씽 https://t.co/Xj3BqoAykW"
2020-02-25 03:26:34	@pizzahut doing anything special for #LeapYearBirthdays ? Sure enjoyed that free pizza 4 yrs ago!
2020-02-25 03:26:28	"200225 @pizzahut  weibo  update  1P

@layzhang #Lay #LayZhang #Yixing #张艺兴 #레이 #レイ #張藝興 #장이씽 https://t.co/Xj3BqoAykW"
2020-02-25 03:23:53	@tonyrey90 This is definitely not the experience we wanted for you. Mind sending us a DM with your email address and phone number?
2020-02-25 03:22:44	RT @whitneygladden: If you haven’t been following the saga of @Lawyer_Bill and his 8 day wait for a @pizzahut delivery, you have to go to B…
2020-02-25 03:21:37	Hi @pizzahut please bring back chocolate dunkers 🥺
2020-02-25 03:21:15	The #VimySkiTrip made a quick stop in Canmore to pick up 50+ @pizzahut pizzas on the way to @panoramaresort!… https://t.co/nqU8lXpBxF
2020-02-25 03:20:33	#PizzaHut #CanesThisWeek with @WHLHurricanes head coach Brent Kision &amp; @danicaferris is here. We have a new… https://t.co/Hq4ermkbBw
2020-02-25 03:17:43	@pizzahut ordered the Big Box Dinner and this is what I got, pizzas made with breadsticks.. 1225 Westheimer Houston… https://t.co/viVx9EJXX3
2020-02-25 03:11:06	@whitneygladden @pizzahut I needed a distraction
2020-02-25 03:10:53	@NKryger23 Whoops. 😬
2020-02-25 03:09:13	The #VimySkiTrip made a quick stop in Canmore to pick up 50+ @pizzahut pizzas on the way to @panoramaresort!… https://t.co/be6MpEYuNB
2020-02-25 03:08:46	@stewardblvd That pizza needs some help. Mind sending us a DM with your name, email address, phone number, and the… https://t.co/0KHsTTxkMt
2020-02-25 03:05:49	ctfu legendary fire shit https://t.co/jTjw0GPk3d
2020-02-25 03:05:12	I deliver pizzas to people anonymously and have the people working at @pizzahut Or @dominoes to them the note so it… https://t.co/mqbYdr5XrB
2020-02-25 03:00:21	@pizzahut ....don’t tempt me...✋🏽👨🏻‍🦲🤚🏽
2020-02-25 02:59:07	I’M SCREAMING 🍕🍕🍕 Cheese life over drama life 4eva https://t.co/Da3bF2Wh00
2020-02-25 02:56:15	@ArieleStewart We're here for the right reasons. 🍕🍕🍕
2020-02-25 02:53:56	So just when I’m getting comfortable not eating as much pizza ( cause I used to eat it A LOT!) and happy that I’ve… https://t.co/FOu9qgT1n0
2020-02-25 02:53:47	The best part of #TheBachelor tonight has clearly been the @pizzahut commercial for mozzarella poppers crust.
2020-02-25 02:53:10	@pizzahut tf is this bro. this uncooked af https://t.co/IAD2bX2h59
2020-02-25 02:47:08	@pizzahut  your store we order from has been doing good for a while, not tonight here we go with over 2 hours wait… https://t.co/5Bb9xzmkzk
2020-02-25 02:45:30	RT @_icanonlybejas: @pizzahut @Kween_Dij My fav thing from them. Extra cheese ☺️
2020-02-25 02:45:26	@_icanonlybejas @pizzahut It’s literally perfect! Not too little, not too much💕
2020-02-25 02:44:07	@pizzahut @Kween_Dij My fav thing from them. Extra cheese ☺️
2020-02-25 02:43:06	@Lawyer_Bill @pizzahut “I’ll tell the wife and kids we’re having pizza tomorrow night” 😂
2020-02-25 02:42:01	Swear y’all did y’all thang with this one! 💯 https://t.co/j8rW0QOGV7
2020-02-25 02:41:34	"#Latest:
#PizzaHut NZ now accepts #OnlineEFTPOS!
Order ahead at in-app or online https://t.co/OMwbd476x2… https://t.co/wm1RHFZjSk"
2020-02-25 02:41:03	@Kween_Dij No cap.
2020-02-25 02:38:17	If you haven’t been following the saga of @Lawyer_Bill and his 8 day wait for a @pizzahut delivery, you have to go… https://t.co/X0FYpZIaG0
2020-02-25 02:35:51	@pizzahut Why does a personal pan cheese pizza go so hard ? like omfg
2020-02-25 02:34:28	@Lawyer_Bill @pizzahut I’m so intrigued by this. Will be waiting with bated breath.
2020-02-25 02:26:49	@pizzahut @Jt_708_ 🚮 @dominos is better
2020-02-25 02:23:57	Damn i ordered some wings from @pizzahut and the box felt really light compared to what I'm used to. they were incr… https://t.co/7VDwwCHCWX
2020-02-25 02:20:30	"RT @ChefBoyAn1: Chef Boy An making Tomato Sauce for Pizza 👨‍🍳🥫🍕

#pizza #PizzaGate #pizzadelivery
#pizzaslice #pizzaday
#pizzahut #pizzatim…"
2020-02-25 02:20:10	RT @TexasStars: You voted and Joel L'Esperance is moving on to the semi-finals! Stay tuned for round 2 of our @pizzahut Goal of the Year. h…
2020-02-25 02:20:06	electric lime lavenders @pizzahut khaki  didn't take PIZZAS
2020-02-25 02:19:34	@pizzahut i see how it is :( @pizzahut i still love you tho :( can i atleast have a follow ❤️
2020-02-25 02:17:33	@DaniTheeStalli @old_pizzahut That’s cold! 😂 https://t.co/k8ETPV1RI1
2020-02-25 02:14:46	After a long day like today, all I want is some pizza! 😭😭 #ilovepizza @dominos @pizzahut @PapaJohns Hook a girl up!
2020-02-25 02:12:56	I order personal pans from Pizza Hut from time to time and this time I ordered one and this is what I got.… https://t.co/G34HaTW0AH
2020-02-25 02:12:07	@PerfectDevon Oh no! Be sure to check your junk box. If you still don't find it please reach out to our Hut Rewards… https://t.co/3ZCOawUXeU
2020-02-25 02:10:59	@thatsmartin Thanks for reaching out. Please visit https://t.co/HYejQUPdZR to start your online order!
2020-02-25 02:06:18	Give a guy a week's worth of moral Twitter support plus 2 badass hashtags and what does he deliver? Nada. Guess all… https://t.co/Q5SNmJbtgi
2020-02-25 02:03:47	@pizzahut So it’s like that😔, and I choose y’all over dominos😳
2020-02-25 02:01:20	@KaylaSchaef @IsabellaSacry @pizzahut Thank goodness we graduated in time!
2020-02-25 02:01:05	@__drina___ Will do! If not send us a DM and we'll make it up to you. 😊
2020-02-25 01:59:14	Wait, does @pizzahut not still do the free cinnamon sticks for your birthday?...cause I'm waiting on my email. https://t.co/GxIIrwSsfi
2020-02-25 01:57:10	@x__RiNutzzz Good choice.
2020-02-25 01:56:59	@pizzahut don’t forget my blue cheese either 🥴
2020-02-25 01:56:38	@alexamoore_ We've never respected anyone more than we do now.
2020-02-25 01:55:58	@__drina___ At least now you have a free pizza. 🍕😋
2020-02-25 01:51:33	@WeaponizedAut17 Not sure about that one. 🤔
2020-02-25 01:51:07	It's getting Cloudy and look ↑ in the sky! now ffel that 54F temp. Keep your phones dry, call me if you need me!… https://t.co/z4uDR1f1Lw
2020-02-25 01:50:57	@pizzahut Can you send me a small pepperoni pizza✋🏼😳🤚🏼
2020-02-25 01:47:57	@pizzahut im in the niddle of out pizzaing you! Hahaha!
2020-02-25 01:47:54	@katelynpie This is definitely not the quality of service we expect. Mind sending us a DM with the address of the s… https://t.co/5XgiADAUBY
2020-02-25 01:47:27	@thatsmartin What can we help you with, Martin?
2020-02-25 01:42:45	Hey @pizzahut maybe tell your delivery drivers not to tell customers that they look “tired” 🙃 — super not cool.
2020-02-25 01:41:20	@pizzahut I have a question😔
2020-02-25 01:36:11	@Wendys is it possible to out pizza the hut? @pizzahut
2020-02-25 01:35:16	RT @delphix: Must-Read Monday 📰: Domino’s is facing a tough market, with newer entrants like DoorDash &amp; #UberEats scooping up impulsive din…
2020-02-25 01:34:13	I think @pizzahut is all hut no pizza... https://t.co/DortrZhJYq
2020-02-25 01:32:23	@keatonmaxwell Thanks for bringing this to our attention. Did your order ever arrive?
2020-02-25 01:32:13	RT @delphix: Must-Read Monday 📰: Domino’s is facing a tough market, with newer entrants like DoorDash &amp; #UberEats scooping up impulsive din…
2020-02-25 01:30:38	RT @Susan4ster: The Bachelor is casting seniors looking for love so if you are aged 30 to 35, then this is for you. #TheBachelor
2020-02-25 01:29:58	Omg #TheBachelor is looking for seniors for casting. I hope they get some form of these ladies https://t.co/baDDhrnuDM
2020-02-25 01:24:52	@gomek916 Thanks for the love, Kevin!
2020-02-25 01:23:54	How dare you CHARGE for Parmesan cheese packets @pizzahut!!!! I knew I should have went to @PapaJohns
2020-02-25 01:22:41	Entrepreneurship and the constant drive to innovate is embodied by @pizzahut You all really do make dreams come tru… https://t.co/jDMfpLA8Mc
2020-02-25 01:22:09	@ThatRodGuy You're welcome! Glad we could help.
2020-02-25 01:22:04	"@old_pizzahut I imagine she won't leave due to her religious beliefs and her daughter. 
It seems that her daughter… https://t.co/iaQUnjKXjV"
2020-02-25 01:20:26	@pizzahut mozzarella cheese square crust? ...different ain’t always better 👎🏾
2020-02-25 01:20:17	"@pizzahut Feeling like making it a large with stuffed crust... Chicken, bacon, pineapple, green pepper

&amp; make it gluten free 🌚"
2020-02-25 01:20:15	Well, I have to admit, @pizzahut listened to my complaint, took it seriously and made it right.  Thank you.
2020-02-25 01:19:27	@lahrsephjoe Oh no! Mind sending us a DM with more details? We'd like to help. https://t.co/PQtSXiQxeo
2020-02-25 01:17:12	RT @delphix: Must-Read Monday 📰: Domino’s is facing a tough market, with newer entrants like DoorDash &amp; #UberEats scooping up impulsive din…
2020-02-25 01:13:59	@icloud8391 That doesn't sound right. Mind sending us a DM with the address of the store you ordered from? https://t.co/PQtSXiQxeo
2020-02-25 01:13:34	@pizzahut worst experience ever https://t.co/geg1LAOoO2
2020-02-25 01:12:49	Getting rid of all  the crap in these food items would reduce the frequently people go to the doctors and how much… https://t.co/gd5vEXgBDc
2020-02-25 01:09:11	@Lawyer_Bill @pizzahut Better have a backup plan.
2020-02-25 01:08:55	@pizzahut so apparently my order has been delivered but I have no food lol
2020-02-25 01:08:32	@Britne__ What size though. 🤔
2020-02-25 01:08:29	😫 im so tempted https://t.co/4MBKtsxslG
2020-02-25 01:08:27	LMFAOO PERIODTT luv💅😂🥳 https://t.co/yEKt8ka6mM
2020-02-25 01:08:11	"RT @Lawyer_Bill: Day 8
Dear @pizzahut 
It’s been a roller coaster day, filled with anger, bitterness, sarcasm, narcissism, &amp; now a glimmer…"
2020-02-25 01:07:51	@pfsrmusic We're not sure if this is a good thing or a bad thing...
2020-02-25 01:07:24	@gabriellaj1_ We love being wanted. 😋
2020-02-25 01:07:04	@COOLJINZO We support this.
2020-02-25 01:06:54	@yunhosateez We know what we would do. 😬
2020-02-25 01:06:24	@MosesMaynez You're living life perfectly.
2020-02-25 01:06:14	RT @afroarabmar: They came through yall 😯🤩
2020-02-25 01:05:25	@luluohyeah Thank you for accepting this pizza tonight. 🍕🌹
2020-02-25 01:03:24	Hey @LedoPizza you heard about the mozzarella pizza popper? @pizzahut y'all really trying 😂😂😂😂😂 https://t.co/Cm1rl9JlJq
2020-02-25 00:59:11	@pizzahut how many likes and or retweets for free pizza for a month 🥺
2020-02-25 00:54:09	@eboldy Here for it. 😏
2020-02-25 00:53:56	The PizzaHut manager at the Machesney park Illinois location the state took away his teaching credentials so PizzaH… https://t.co/NzfDCn4yl5
2020-02-25 00:52:40	RT @tweed_sharon: The PizzaHut manager at the Machesney park Illinois location the state took away his teaching credentials so PizzaHut sai…
2020-02-25 00:52:26	@kinkywomanist We don't want to make you sad! Send us a DM so we can make this right for you. https://t.co/PQtSXiQxeo
2020-02-25 00:47:37	I lost it when she said she was gonna write it down. It was the funniest part to me. But Joan from @pizzahut was qu… https://t.co/HCWSfeeJXV
2020-02-25 00:47:31	@Lawyer_Bill @pizzahut I am coming over for dinner tomorrow to be a witness, or to lead the pitchfork parade
2020-02-25 00:46:44	@MissMANIA30 Ready for it. 🍕🙌
2020-02-25 00:44:52	"RT @Lawyer_Bill: Day 8
Dear @pizzahut 
It’s been a roller coaster day, filled with anger, bitterness, sarcasm, narcissism, &amp; now a glimmer…"
2020-02-25 00:43:09	@lucyleid @pizzahut ftr I remembered this tweet and got stuffed crust.
2020-02-25 00:39:35	"Day 8
Dear @pizzahut 
It’s been a roller coaster day, filled with anger, bitterness, sarcasm, narcissism, &amp; now a g… https://t.co/rC6rFnkKUX"
2020-02-25 00:39:29	I was already depressed when I decided to order @pizzahut on a Monday. Only to get a calzone that is just as depres… https://t.co/JRSktg9SDm
2020-02-25 00:38:02	@sethaspurlock This is definitely not the quality we expect. Mind sending us a DM with your email address, phone nu… https://t.co/vn7bawx5QQ
2020-02-25 00:36:25	@KristenJoness_ This is not the quality of service we expect. Mind sending us your email address and phone number? https://t.co/PQtSXiQxeo
2020-02-25 00:34:29	RT @IsabellaSacry: I just found out @pizzahut got rid of the $5 deals and my life might be ruined forever
2020-02-25 00:34:20	I just found out @pizzahut got rid of the $5 deals and my life might be ruined forever
2020-02-25 00:30:37	@pizzahut i have something i need to tell you
2020-02-25 00:30:31	“so what you want me to do about that” so of course I kindly ask for a remake. She takes the pizza to the cook in t… https://t.co/JT7wYTIsKY
2020-02-25 00:29:45	so after a long day of working I go to the Pizza Hut at 1130 S Hairston Rd in Stone Mountain Ga, for a personal siz… https://t.co/92Qvd4cIo4
2020-02-25 00:29:21	RT @delphix: Must-Read Monday 📰: Domino’s is facing a tough market, with newer entrants like DoorDash &amp; #UberEats scooping up impulsive din…
2020-02-25 00:29:12	i ordered some @pizzahut we got the dinner box (the one with the rectangular pizza), and im ready for #RAW 🍕
2020-02-25 00:28:50	@ShanerFN What's up?
2020-02-25 00:28:34	@sethaspurlock @pizzahut yummy. https://t.co/pTsiLIPmom
2020-02-25 00:26:00	Worst customer service ever @pizzahut
2020-02-25 00:25:23	I don’t think it can be said enough, No one can out pizza the hut. @pizzahut
2020-02-25 00:24:42	RT @delphix: Must-Read Monday 📰: Domino’s is facing a tough market, with newer entrants like DoorDash &amp; #UberEats scooping up impulsive din…
2020-02-25 00:24:04	@pizzahut  then to make matters worse as I’m waiting another guy comes up to the counter for a remake as well.... h… https://t.co/GnDQQuqfzM
2020-02-25 00:23:36	@heather_jade7 That heart wants what it wants. ❤️️
2020-02-25 00:22:39	@pizzahut I asked for a drink for my wait and the cashier asks the cook and he says “no she can sit out there and w… https://t.co/Z22f3wVOST
2020-02-25 00:21:43	@E_Freeds Sounds delish. 😋
2020-02-25 00:20:32	@pizzahut “so what you want me to do about that” so of course I kindly ask for a remake. She takes the pizza to the… https://t.co/HRYZPz9t67
2020-02-25 00:20:29	@PizzaHut Dominos fucked my order up, So Imm switch up on them. You my homie now
2020-02-25 00:18:59	Decided to try @pizzahut Cinnabon rolls. #raw #fail https://t.co/cq7N4Ize0k
2020-02-25 00:18:49	@pizzahut so after a long day of working I go to the Pizza Hut at 1130 S Hairston Rd in Stone Mountain Ga, for a pe… https://t.co/zQ3YVCxIqg
2020-02-25 00:15:06	@pizzahut  what does the “delivery fee” cover if it’s not a tip for the driver? What am I paying $3.25 for, exactly… https://t.co/mRdEN9aQzo
2020-02-25 00:14:04	... @pizzahut what the average wait time. This has been two hours... still no delivery. https://t.co/4w09JixpQY
2020-02-25 00:11:59	can’t stop thinking about @pizzahut cheesy breadsticks
2020-02-24 23:54:27	@sacarpenter6285 Glad you all enjoyed!
2020-02-24 23:52:57	RT @delphix: Must-Read Monday 📰: Domino’s is facing a tough market, with newer entrants like DoorDash &amp; #UberEats scooping up impulsive din…
2020-02-24 23:51:04	RT @PizzaHutUganda: This week, have your #PizzaHut🍕 delivered directly to you by @JumiaFoodUG so that you can... https://t.co/cLi7YCcigc
2020-02-24 23:50:03	somebody get me pizzahut
2020-02-24 23:48:49	RT @delphix: Must-Read Monday 📰: Domino’s is facing a tough market, with newer entrants like DoorDash &amp; #UberEats scooping up impulsive din…
2020-02-24 23:41:30	@old_pizzahut She knows Cody really won't visit her &amp; the kids if she moves in with Meri
2020-02-24 23:36:17	RT @CATCHLeeds: Awesome evening with our #YouthCommunityBuilders &amp; young volunteers from our #CATCHonWheels Nowells project. A few games of…
2020-02-24 23:35:34	@sacarpenter6285 @ihadztotweet @pizzahut @JCElem_RCS DO BLOXORZ NEXT DO COOL MATH GAMES IRL THAT SOUNDS SUPER DOPE!… https://t.co/fdcC6ojiR1
2020-02-24 23:33:15	RT @delphix: Must-Read Monday 📰: Domino’s is facing a tough market, with newer entrants like DoorDash &amp; #UberEats scooping up impulsive din…
2020-02-24 23:31:42	@sacarpenter6285 @pizzahut @JCElem_RCS Aww omg. This is so cool!
2020-02-24 23:31:34	RT @sacarpenter6285: We had fun comparing fractions today at Fractiono’s Pizzeria. A big shoutout to our local @pizzahut for donating the p…
2020-02-24 23:30:50	We had fun comparing fractions today at Fractiono’s Pizzeria. A big shoutout to our local @pizzahut for donating th… https://t.co/ieA2mqFuvC
2020-02-24 23:26:33	Bring back the Big Foot Pizza #pizzahut
2020-02-24 23:20:26	RT @neednamtiddies: @Wendys @McDonalds @BurgerKing @SUBWAY @Fazolis @tacobell @sonicdrivein @PandaExpress @wingstop @dominos @pizzahut @Pap…
2020-02-24 23:19:50	RT @neednamtiddies: @Wendys @McDonalds @BurgerKing @SUBWAY @Fazolis @tacobell @sonicdrivein @PandaExpress @wingstop @dominos @pizzahut @Pap…
2020-02-24 23:17:54	@Wendys @McDonalds @BurgerKing @SUBWAY @Fazolis @tacobell @sonicdrivein @PandaExpress @wingstop @dominos @pizzahut… https://t.co/Gg4QpJ0LA9
2020-02-24 23:15:48	"Just done the @pizzahut @Top_CashBack deal for £15 and it actually worked 

Signing Up Again everyday with a new e-mail address"
2020-02-24 23:14:58	@pizzahut I'd like to order a large margarita pizza to this address - (adress) here's my number for communication (… https://t.co/xAeVtAi0dG
2020-02-24 23:09:22	"While everyone is having kids or getting engaged I’m over here one pizza order away from a free pizza on my @pizzahut rewards.
#Blessed"
2020-02-24 22:55:22	What a joke @pizzahut is #never again will eat at that rat infested garbage can https://t.co/QpcwSoJdAq
